"Date","APPL","NASDAQ","WTI","Gold","Copper","TNYR","DXY","CQQQ","CAC40"
2018-05-23,45.60746,7425.959961,71.839996,1289.300049,3.0605,3.003,94.010002,58.54459,5565.850098
2018-05-24,45.556606,7424.430176,70.709999,1303.699951,3.0855,2.981,93.779999,58.217632,5548.450195
2018-05-25,45.660728,7433.850098,67.879997,1303.300049,3.067,2.931,94.190002,58.23745,5542.549805
2018-05-29,45.496067,7396.589844,66.730003,1298.699951,3.052,2.768,94.830002,57.96994,5438.060059
2018-05-30,45.399216,7462.450195,68.209999,1301.5,3.0595,2.842,94.150002,58.197823,5427.350098
2018-05-31,45.246677,7442.120117,67.040001,1300.099976,3.058,2.822,93.989998,58.613941,5398.399902
2018-06-01,46.062668,7554.330078,65.809998,1294.800049,3.0915,2.895,94.190002,59.218311,5465.529785
2018-06-04,46.447643,7606.459961,64.75,1293.099976,3.1265,2.937,94.019997,59.991112,5472.910156
2018-06-05,46.805992,7637.859863,65.519997,1297.5,3.191,2.919,93.889999,60.387421,5460.950195
2018-06-06,46.96822,7689.240234,64.730003,1297.099976,3.2545,2.975,93.660004,60.932343,5457.560059
2018-06-07,46.842308,7635.069824,65.949997,1298.699951,3.268,2.933,93.400002,60.209084,5448.359863
2018-06-08,46.416172,7645.509766,65.739998,1298.099976,3.293,2.937,93.550003,60.327972,5450.220215
2018-06-11,46.302372,7659.930176,66.099998,1298.900024,3.2505,2.957,93.580002,60.853081,5473.910156
2018-06-12,46.556599,7703.790039,66.360001,1295.099976,3.2425,2.957,93.800003,61.100777,5453.370117
2018-06-13,46.174034,7695.700195,66.639999,1296.900024,3.248,2.977,93.709999,60.555851,5452.72998
2018-06-14,46.19825,7761.040039,66.889999,1304,3.2165,2.946,94.769997,61.239483,5528.459961
2018-06-15,45.723675,7746.379883,65.059998,1274.599976,3.141,2.924,94.790001,60.49641,5501.879883
2018-06-18,45.699455,7747.029785,65.849998,1276.199951,3.1035,2.926,94.75,60.040649,5450.47998
2018-06-19,44.960968,7725.589844,65.07,1275.599976,3.0465,2.893,95.089996,58.267178,5390.629883
2018-06-20,45.157097,7781.509766,66.220001,1271.199951,3.0465,2.928,95.059998,58.554497,5372.310059
2018-06-21,44.905289,7712.950195,65.540001,1267.199951,3.025,2.897,94.870003,57.64299,5316.009766
2018-06-22,44.774529,7692.819824,68.580002,1267.400024,3.0325,2.9,94.519997,58.118557,5387.379883
2018-06-25,44.108677,7532.009766,68.080002,1265.599976,2.992,2.875,94.279999,56.067665,5283.859863
2018-06-26,44.655884,7561.629883,70.529999,1256.599976,2.997,2.88,94.68,55.800156,5281.290039
2018-06-27,44.590508,7445.080078,72.760002,1252.800049,2.9895,2.827,95.290001,53.541203,5327.200195
2018-06-28,44.91497,7503.680176,73.449997,1247.800049,2.9535,2.847,95.389999,54.294186,5275.640137
2018-06-29,44.820538,7510.299805,74.150002,1251.300049,2.951,2.849,94.629997,55.106617,5323.529785
2018-07-02,45.321751,7567.689941,73.940002,1239.800049,2.9315,2.866,94.870003,54.749939,5276.759766
2018-07-03,44.532402,7502.669922,73.940002,1239.800049,2.9315,2.866,94.870003,54.690495,5316.77002
2018-07-05,44.890747,7586.430176,72.940002,1257.300049,2.814,2.84,94.470001,54.135658,5366.319824
2018-07-06,45.513023,7688.390137,73.800003,1254.300049,2.813,2.831,94.040001,54.948093,5375.77002
2018-07-09,46.144978,7756.200195,73.849998,1258.099976,2.839,2.86,94.080002,56.067665,5398.109863
2018-07-10,46.089294,7759.200195,74.110001,1253.800049,2.8285,2.873,94.110001,55.413757,5434.359863
2018-07-11,45.491234,7716.609863,70.379997,1242.800049,2.7335,2.842,94.720001,54.551785,5353.930176
2018-07-12,46.253941,7823.919922,70.330002,1245,2.768,2.853,94.809998,55.958679,5405.899902
2018-07-13,46.326584,7825.97998,71.010002,1239.599976,2.77,2.831,94.75,55.889328,5429.200195
2018-07-16,46.224888,7805.720215,68.059998,1238.099976,2.757,2.858,94.510002,55.928955,5409.430176
2018-07-17,46.35564,7855.120117,68.080002,1225.699951,2.7395,2.864,94.970001,55.879417,5422.540039
2018-07-18,46.101398,7854.439941,68.760002,1226.300049,2.752,2.875,95.080002,55.631725,5447.439941
2018-07-19,46.459751,7825.299805,69.459999,1222.400024,2.686,2.847,95.169998,54.769756,5417.069824
2018-07-20,46.353214,7820.200195,70.459999,1229.5,2.746,2.895,94.459999,54.958004,5398.319824
2018-07-23,46.394367,7841.870117,67.889999,1224,2.737,2.965,94.669998,54.611233,5378.25
2018-07-24,46.73093,7840.77002,68.519997,1223.900024,2.8,2.949,94.610001,55.037266,5434.189941
2018-07-25,47.171604,7932.240234,69.300003,1231.400024,2.806,2.936,94.360001,56.473877,5426.410156
2018-07-26,47.023903,7852.180176,69.610001,1225.300049,2.804,2.975,94.75,55.651539,5480.549805
2018-07-27,46.241833,7737.419922,68.690002,1222.599976,2.7875,2.96,94.68,54.967911,5511.759766
2018-07-30,45.98275,7630,70.129997,1221.300049,2.779,2.975,94.360001,53.848339,5491.220215
2018-07-31,46.07476,7671.790039,68.760002,1223.699951,2.819,2.964,94.489998,53.204342,5511.299805
2018-08-01,48.789028,7707.290039,67.660004,1217.900024,2.735,3.003,94.620003,52.372093,5498.370117
2018-08-02,50.215172,7802.689941,68.959999,1210.599976,2.727,2.986,95.169998,51.74791,5460.97998
2018-08-03,50.360447,7812.009766,68.489998,1214.199951,2.7535,2.953,95.139999,51.420959,5478.97998
2018-08-06,50.621956,7859.680176,69.010002,1208.599976,2.721,2.938,95.360001,51.153446,5477.180176
2018-08-07,50.147373,7883.660156,69.169998,1209.599976,2.741,2.973,95.220001,51.77763,5521.310059
2018-08-08,50.181278,7888.330078,66.940002,1212.599976,2.7405,2.971,95.099998,51.321877,5501.899902
2018-08-09,50.575943,7891.779785,66.809998,1211.900024,2.7555,2.935,95.5,51.440765,5502.25
2018-08-10,50.425297,7839.109863,67.629997,1211.099976,2.7325,2.857,96.360001,51.113811,5414.680176
2018-08-13,50.750893,7819.709961,67.199997,1191.300049,2.722,2.877,96.389999,50.123047,5412.319824
2018-08-14,50.964718,7870.890137,67.040001,1193,2.6755,2.895,96.730003,47.933445,5403.410156
2018-08-15,51.083775,7774.120117,65.010002,1177.5,2.557,2.852,96.699997,46.060894,5305.220215
2018-08-16,51.832146,7806.52002,65.459999,1176.199951,2.6135,2.871,96.650002,46.615719,5349.02002
2018-08-17,52.867237,7816.330078,65.910004,1176.5,2.6245,2.873,96.099998,47.507416,5344.930176
2018-08-20,52.352116,7821.009766,66.43,1186.800049,2.6635,2.823,95.900002,47.992889,5379.649902
2018-08-21,52.250061,7859.169922,67.349998,1192.599976,2.6895,2.844,95.260002,49.092644,5408.600098
2018-08-22,52.252495,7889.100098,67.860001,1196.300049,2.6685,2.823,95.150002,49.518677,5420.609863
2018-08-23,52.359406,7878.459961,67.830002,1187,2.6525,2.821,95.620003,48.508091,5419.330078
2018-08-24,52.522209,7945.97998,68.720001,1206.300049,2.699,2.826,95.150002,48.93412,5432.5
2018-08-27,52.954708,8017.899902,68.870003,1209,2.705,2.848,94.779999,50.281567,5479.100098
2018-08-28,53.382347,8030.040039,68.529999,1207.400024,2.734,2.884,94.720001,49.954613,5484.990234
2018-08-29,54.179314,8109.689941,69.510002,1204.5,2.709,2.884,94.599998,50.182495,5501.330078
2018-08-30,54.677422,8088.359863,70.25,1197.699951,2.6905,2.86,94.720001,48.409012,5478.060059
2018-08-31,55.309166,8109.540039,69.800003,1200.300049,2.649,2.853,95.139999,48.944031,5406.850098
2018-09-04,55.486542,8091.25,69.870003,1192.699951,2.5835,2.902,95.419998,48.339661,5342.700195
2018-09-05,55.124504,7995.169922,68.720001,1194.900024,2.5925,2.902,95.129997,46.704891,5260.220215
2018-09-06,54.208473,7922.72998,67.769997,1197.900024,2.6185,2.879,95.019997,46.447292,5243.839844
2018-09-07,53.771114,7902.540039,67.75,1193.599976,2.6035,2.942,95.370003,46.318489,5252.220215
2018-09-10,53.049461,7924.160156,67.540001,1193,2.6105,2.937,95.150002,44.980953,5269.629883
2018-09-11,54.390709,7972.470215,69.25,1195.400024,2.604,2.977,95.059998,44.881874,5283.790039
2018-09-12,53.715229,7954.22998,70.370003,1204.699951,2.6585,2.963,94.800003,45.486244,5332.129883
2018-09-13,55.01273,8013.709961,68.589996,1202,2.6645,2.963,94.540001,47.071476,5328.120117
2018-09-14,54.388279,8010.040039,68.989998,1195,2.6275,2.994,94.980003,46.635536,5352.569824
2018-09-17,52.940132,7895.790039,68.910004,1199.699951,2.6335,3.001,94.510002,45.605133,5348.870117
2018-09-18,53.027596,7956.109863,69.849998,1196.800049,2.712,3.048,94.620003,46.229321,5363.790039
2018-09-19,53.059189,7950.040039,71.120003,1202.199951,2.71,3.083,94.550003,47.517323,5393.740234
2018-09-20,53.462528,8028.22998,70.800003,1206.199951,2.721,3.078,93.910004,47.982983,5451.589844
2018-09-21,52.886673,7986.959961,70.779999,1196.199951,2.8365,3.068,94.220001,48.072151,5494.169922
2018-09-24,53.64719,7993.25,72.080002,1199.300049,2.816,3.078,94.260002,47.39843,5476.169922
2018-09-25,53.987362,8007.470215,72.279999,1200,2.8035,3.102,94.129997,47.576767,5479.100098
2018-09-26,53.557297,7990.370117,71.57,1194,2.807,3.061,94.190002,47.973072,5512.72998
2018-09-27,54.657978,8041.970215,72.120003,1182.300049,2.7645,3.056,95,48.111786,5540.410156
2018-09-28,54.849937,8046.350098,73.25,1191.5,2.787,3.056,95.190002,47.606487,5493.490234
2018-10-01,55.219261,8037.299805,75.300003,1187.099976,2.774,3.08,95.300003,47.606487,5506.819824
2018-10-02,55.710079,7999.549805,75.230003,1202.400024,2.795,3.056,95.510002,46.348213,5467.890137
2018-10-03,56.387985,8025.089844,76.410004,1198.300049,2.8225,3.161,95.760002,46.288769,5491.399902
2018-10-04,55.396641,7879.509766,74.330002,1197.199951,2.765,3.197,95.75,44.762981,5410.850098
2018-10-05,54.49762,7788.450195,74.339996,1201.199951,2.751,3.225,95.620003,43.861378,5359.359863
2018-10-08,54.371277,7735.950195,74.290001,1184.400024,2.755,3.233,95.769997,43.068768,5300.25
2018-10-09,55.124504,7738.02002,74.959999,1187.199951,2.795,3.208,95.68,42.454483,5318.549805
2018-10-10,52.570805,7422.049805,73.169998,1189.300049,2.769,3.225,95.510002,40.760269,5206.220215
2018-10-11,52.106712,7329.060059,70.970001,1223.5,2.797,3.133,95.019997,40.621567,5106.370117
2018-10-12,53.967926,7496.890137,71.339996,1218.099976,2.793,3.141,95.220001,42.533749,5095.97998
2018-10-15,52.813778,7430.740234,71.779999,1226.400024,2.7805,3.163,95.07,41.810486,5095.069824
2018-10-16,53.977646,7645.490234,71.919998,1227.300049,2.7705,3.156,95.050003,42.74181,5173.049805
2018-10-17,53.744381,7642.700195,69.75,1223.699951,2.767,3.179,95.580002,41.919472,5144.950195
2018-10-18,52.488186,7485.140137,68.650002,1226.5,2.7375,3.175,95.900002,40.433315,5116.790039
2018-10-19,53.287582,7449.029785,69.120003,1225.300049,2.768,3.198,95.709999,40.591839,5084.660156
2018-10-22,53.613182,7468.629883,69.169998,1221.199951,2.774,3.196,96.010002,42.048271,5053.310059
2018-10-23,54.118568,7437.540039,66.43,1233.400024,2.747,3.166,95.959999,41.017876,4967.689941
2018-10-24,52.262215,7108.399902,66.82,1227.800049,2.7465,3.124,96.43,38.818359,4953.089844
2018-10-25,53.406643,7318.339844,67.330002,1229.099976,2.7485,3.136,96.68,39.680332,5032.299805
2018-10-26,52.556217,7167.209961,67.589996,1232.5,2.744,3.077,96.360001,39.066055,4967.370117
2018-10-29,51.569733,7050.290039,67.040001,1224.5,2.7385,3.087,96.580002,37.847404,4989.350098
2018-10-30,51.827282,7161.649902,66.18,1222.599976,2.663,3.11,97.010002,38.382423,4978.529785
2018-10-31,53.178249,7305.899902,65.309998,1212.300049,2.6635,3.159,97.129997,40.433315,5093.439941
2018-11-01,53.994656,7434.060059,63.689999,1236,2.7215,3.144,96.279999,43.187656,5085.779785
2018-11-02,50.413158,7356.990234,63.139999,1230.900024,2.803,3.214,96.540001,43.029133,5102.129883
2018-11-05,48.982002,7328.850098,63.099998,1229.800049,2.7555,3.201,96.349998,42.949871,5101.390137
2018-11-06,49.5117,7375.959961,62.209999,1223.800049,2.7305,3.214,96.32,42.860703,5075.189941
2018-11-07,51.013309,7570.75,61.669998,1226.199951,2.7525,3.213,96,43.801937,5137.939941
2018-11-08,50.83532,7530.879883,60.669998,1222.900024,2.737,3.234,96.639999,42.186985,5131.450195
2018-11-09,49.855137,7406.899902,60.189999,1206.400024,2.6865,3.189,96.910004,40.928703,5106.75
2018-11-12,47.343723,7200.870117,59.93,1201.300049,2.678,3.186,97.540001,39.957748,5059.089844
2018-11-13,46.870705,7200.870117,55.689999,1199.199951,2.687,3.145,97.300003,41.037685,5101.850098
2018-11-14,45.546726,7136.390137,56.25,1207.900024,2.7095,3.12,96.800003,41.741135,5068.850098
2018-11-15,46.670769,7259.029785,56.459999,1212.800049,2.749,3.118,96.93,43.177753,5033.620117
2018-11-16,47.187675,7247.870117,56.459999,1220.800049,2.804,3.074,96.470001,43.068768,5025.200195
2018-11-19,45.317532,7028.47998,56.759998,1223.099976,2.8045,3.057,96.190002,41.959099,4985.450195
2018-11-20,43.152348,6908.819824,53.43,1219,2.7665,3.048,96.809998,41.027779,4924.890137
2018-11-21,43.103588,6972.25,54.630001,1225.800049,2.7945,3.061,96.709999,42.14735,4975.5
2018-11-23,42.008812,6938.97998,54.630001,1225.800049,2.7945,3.061,96.709999,41.344826,4946.950195
2018-11-26,42.576923,7081.850098,51.630001,1220.199951,2.7585,3.072,97.07,42.177071,4994.97998
2018-11-27,42.484268,7082.700195,51.560001,1211.199951,2.7105,3.055,97.370003,42.543655,4983.149902
2018-11-28,44.117905,7291.589844,50.290001,1221.400024,2.796,3.044,96.790001,43.722675,4983.240234
2018-11-29,43.778992,7273.080078,51.450001,1224.099976,2.778,3.035,96.779999,42.632824,5006.25
2018-11-30,43.54248,7330.540039,50.93,1220.199951,2.7775,3.013,97.269997,43.574055,5003.919922
2018-12-03,45.06395,7441.509766,52.950001,1233.900024,2.7995,2.992,97.040001,44.802612,5053.97998
2018-12-04,43.081646,7158.430176,53.25,1241.099976,2.7485,2.924,96.970001,43.643414,5012.660156
2018-12-06,42.601311,7188.259766,51.490002,1238.099976,2.7405,2.876,96.809998,42.613007,4780.459961
2018-12-07,41.082272,6969.25,52.610001,1246.800049,2.7575,2.85,96.510002,41.820396,4813.129883
2018-12-10,41.352917,7020.52002,51,1243.699951,2.7185,2.856,97.220001,41.642056,4742.379883
2018-12-11,41.116405,7031.830078,51.650002,1241.900024,2.766,2.879,97.389999,42.375225,4806.200195
2018-12-12,41.231007,7098.310059,51.150002,1244.400024,2.7685,2.906,97.040001,43.048946,4909.450195
2018-12-13,41.682083,7070.330078,52.580002,1242.699951,2.7625,2.911,97.059998,42.850792,4896.919922
2018-12-14,40.348351,6910.660156,51.200001,1237,2.7605,2.891,97.440002,42.177071,4853.700195
2018-12-17,39.972862,6753.72998,49.880001,1247.400024,2.753,2.857,97.099998,40.819717,4799.870117
2018-12-18,40.49221,6783.910156,46.240002,1249.199951,2.671,2.825,97.139999,40.373871,4754.080078
2018-12-19,39.229183,6636.830078,47.200001,1252.099976,2.7215,2.778,97.040001,39.492088,4777.450195
2018-12-20,38.239254,6528.410156,45.880001,1263.599976,2.702,2.789,96.279999,39.165131,4692.459961
2018-12-21,36.751911,6332.990234,45.59,1253.800049,2.6785,2.792,96.959999,38.610298,4694.379883
2018-12-24,35.800995,6192.919922,45.59,1253.800049,2.6785,2.792,96.959999,38.560547,4626.390137
2018-12-27,38.073456,6579.490234,44.610001,1277.300049,2.6675,2.743,96.480003,39.545704,4598.609863
2018-12-28,38.09296,6584.52002,45.330002,1279.900024,2.679,2.736,96.389999,39.625313,4678.740234
2018-12-31,38.46114,6635.279785,45.41,1278.300049,2.628,2.686,96.169998,39.177513,4730.689941
2019-01-02,38.505024,6665.939941,46.540001,1281,2.625,2.661,96.82,39.207371,4689.390137
2019-01-03,34.66964,6463.5,47.09,1291.800049,2.5705,2.554,96.309998,37.7346,4611.490234
2019-01-04,36.149662,6738.859863,47.959999,1282.699951,2.6515,2.659,96.190002,39.615364,4737.120117
2019-01-07,36.069202,6823.470215,48.52,1286.800049,2.641,2.682,95.709999,40.381603,4719.169922
2019-01-08,36.756794,6897,49.779999,1283.199951,2.6605,2.716,95.900002,40.600521,4773.27002
2019-01-09,37.380985,6957.080078,52.360001,1289.300049,2.662,2.728,95.220001,41.884216,4813.580078
2019-01-10,37.500465,6986.069824,52.59,1284.699951,2.6435,2.731,95.540001,42.063335,4805.660156
2019-01-11,37.13229,6971.47998,51.59,1287.099976,2.6695,2.701,95.669998,41.595631,4781.339844
2019-01-14,36.573921,6905.919922,50.509998,1289.099976,2.6455,2.71,95.589996,40.799545,4762.75
2019-01-15,37.322472,7023.830078,52.110001,1286.199951,2.6505,2.711,95.970001,41.366756,4786.169922
2019-01-16,37.778423,7034.689941,52.310001,1291.599976,2.6935,2.731,96.059998,42.04343,4810.740234
2019-01-17,38.002739,7084.459961,52.07,1291,2.7,2.749,96.07,42.371822,4794.370117
2019-01-18,38.236813,7157.22998,53.799999,1281.300049,2.741,2.784,96.339996,43.426636,4875.930176
2019-01-22,37.378555,7020.359863,52.57,1282.5,2.689,2.73,96.300003,41.695145,4847.529785
2019-01-23,37.529724,7025.77002,52.619999,1283.099976,2.694,2.755,96.120003,41.904118,4840.379883
2019-01-24,37.232254,7073.459961,53.130001,1279.099976,2.6735,2.712,96.599998,42.63055,4871.959961
2019-01-25,38.466007,7164.859863,53.689999,1297.400024,2.738,2.753,95.790001,43.904289,4925.819824
2019-01-28,38.110027,7085.680176,51.990002,1302.400024,2.6875,2.744,95.75,43.416687,4888.580078
2019-01-29,37.715031,7028.290039,53.310001,1308.199951,2.732,2.712,95.82,43.07835,4928.180176
2019-01-30,40.292267,7183.080078,54.23,1309.900024,2.773,2.695,95.339996,43.814728,4974.759766
2019-01-31,40.582428,7281.740234,53.790001,1319.699951,2.789,2.635,95.580002,44.680477,4992.720215
2019-02-01,40.601936,7263.870117,55.259998,1316.900024,2.775,2.691,95.580002,44.4118,5019.259766
2019-02-04,41.755226,7347.540039,54.560001,1314.300049,2.795,2.724,95.849998,44.62077,5000.189941
2019-02-05,42.469643,7402.080078,53.66,1314.199951,2.817,2.702,96.099998,45.586033,5083.339844
2019-02-06,42.484268,7375.279785,54.009998,1309.5,2.8355,2.702,96.419998,45.008865,5079.049805
2019-02-07,41.679646,7288.350098,52.639999,1309.400024,2.8285,2.652,96.510002,43.864487,4985.560059
2019-02-08,41.728615,7298.200195,52.720001,1313.699951,2.81,2.632,96.639999,44.44165,4961.640137
2019-02-11,41.48864,7307.899902,52.41,1307,2.7915,2.661,97.059998,44.98896,5014.470215
2019-02-12,41.846161,7414.620117,53.099998,1309.199951,2.7745,2.684,96.709999,45.675587,5056.350098
2019-02-13,41.672295,7420.379883,53.900002,1310.800049,2.774,2.708,97.129997,45.944267,5074.27002
2019-02-14,41.82412,7426.950195,54.41,1309.800049,2.776,2.657,96.980003,45.725346,5062.52002
2019-02-15,41.73106,7472.410156,55.59,1318.099976,2.8025,2.666,96.919998,44.869549,5153.189941
2019-02-19,41.855953,7486.77002,56.09,1340.099976,2.8815,2.647,96.519997,45.595978,5160.52002
2019-02-20,42.125313,7489.069824,56.919998,1343.300049,2.93,2.654,96.449997,45.924366,5195.950195
2019-02-21,41.887783,7459.709961,56.959999,1323.5,2.9025,2.688,96.610001,45.894512,5196.109863
2019-02-22,42.355495,7527.540039,57.259998,1329.199951,2.961,2.655,96.510002,47.715569,5215.850098
2019-02-25,42.664028,7554.459961,55.48,1325.900024,2.95,2.673,96.410004,48.700722,5231.850098
2019-02-26,42.688511,7549.299805,55.5,1325.099976,2.944,2.636,96,48.063854,5238.720215
2019-02-27,42.820747,7554.509766,56.939999,1317.699951,2.959,2.693,96.150002,47.596153,5225.350098
2019-02-28,42.39957,7532.529785,57.220001,1312.800049,2.95,2.711,96.160004,47.426983,5240.529785
2019-03-01,42.845234,7595.350098,55.799999,1296.400024,2.9335,2.755,96.529999,47.596153,5265.189941
2019-03-04,43.060719,7577.569824,56.59,1284.800049,2.911,2.722,96.68,48.083759,5286.569824
2019-03-05,42.982357,7576.359863,56.560001,1282,2.936,2.722,96.849998,49.556519,5297.52002
2019-03-06,42.735043,7505.919922,56.220001,1284.900024,2.9185,2.692,96.870003,49.168427,5288.810059
2019-03-07,42.240398,7421.459961,56.66,1283.800049,2.9115,2.636,97.669998,47.168255,5267.919922
2019-03-08,42.340797,7408.140137,56.07,1297,2.894,2.625,97.370003,46.561237,5231.220215
2019-03-11,43.807579,7558.060059,56.790001,1288.800049,2.9,2.643,97.220001,48.143463,5265.959961
2019-03-12,44.299774,7591.029785,56.869999,1296.300049,2.9275,2.605,96.940002,48.193218,5270.25
2019-03-13,44.495667,7643.410156,58.259998,1307.5,2.9335,2.611,96.550003,48.302681,5306.379883
2019-03-14,44.990303,7630.910156,58.610001,1293.400024,2.8885,2.63,96.790001,47.695663,5349.779785
2019-03-15,45.57555,7688.529785,58.52,1301.800049,2.9035,2.593,96.599998,48.451942,5405.319824
2019-03-18,46.040817,7714.47998,59.09,1300.300049,2.9035,2.602,96.519997,48.840042,5412.830078
2019-03-19,45.675953,7723.950195,59.029999,1305,2.9195,2.614,96.379997,48.660919,5425.899902
2019-03-20,46.075096,7728.970215,59.830002,1300.5,2.9155,2.535,95.760002,48.00415,5382.660156
2019-03-21,47.772057,7838.959961,59.98,1306.099976,2.9,2.537,96.5,48.242973,5378.850098
2019-03-22,46.782772,7642.669922,59.040001,1311.599976,2.836,2.455,96.650002,46.819965,5269.919922
2019-03-25,46.217113,7637.540039,58.82,1321.900024,2.8495,2.42,96.57,47.377228,5260.640137
2019-03-26,45.73962,7691.52002,59.939999,1314.300049,2.8505,2.414,96.739998,47.486691,5307.379883
2019-03-27,46.151005,7643.379883,59.41,1309.900024,2.858,2.374,96.769997,47.456833,5301.240234
2019-03-28,46.212219,7669.169922,59.299999,1289.800049,2.8685,2.389,97.199997,47.86483,5296.540039
2019-03-29,46.513416,7729.319824,60.139999,1293,2.936,2.414,97.279999,48.869892,5350.529785
2019-04-01,46.829304,7828.910156,61.59,1288.400024,2.9205,2.497,97.25,50.064026,5405.529785
2019-04-02,47.510036,7848.689941,62.580002,1290,2.904,2.481,97.360001,49.755543,5423.470215
2019-04-03,47.835732,7895.549805,62.459999,1289.900024,2.9465,2.517,97.089996,50.39241,5468.910156
2019-04-04,47.918972,7891.779785,62.099998,1289,2.9085,2.512,97.309998,50.800407,5463.799805
2019-04-05,48.239758,7938.689941,63.080002,1290.400024,2.8925,2.501,97.400002,51.636299,5476.200195
2019-04-08,48.998871,7953.879883,64.400002,1297.099976,2.9295,2.519,97.050003,51.596493,5471.779785
2019-04-09,48.85194,7909.279785,63.98,1303.5,2.9315,2.499,97.010002,51.467136,5436.419922
2019-04-10,49.126194,7964.240234,64.610001,1309.099976,2.9225,2.477,96.949997,51.467136,5449.879883
2019-04-11,48.717262,7947.359863,63.580002,1288.599976,2.886,2.504,97.18,50.680996,5485.720215
2019-04-12,48.697666,7984.160156,63.889999,1290.599976,2.946,2.56,96.970001,51.417377,5502.700195
2019-04-15,48.78582,7976.009766,63.400002,1286.800049,2.934,2.553,96.940002,50.412315,5508.72998
2019-04-16,48.790722,8000.22998,64.050003,1272.599976,2.9305,2.592,97.040001,50.860119,5528.669922
2019-04-17,49.740826,7996.080078,63.759998,1272.199951,2.9755,2.592,97.010002,51.218357,5563.089844
2019-04-18,49.919586,7998.060059,64,1271.900024,2.9275,2.56,97.470001,51.42733,5580.379883
2019-04-23,50.806026,8120.819824,66.300003,1269.300049,2.8985,2.57,97.57,51.705959,5591.689941
2019-04-24,50.727665,8102.009766,65.889999,1275.5,2.9175,2.522,98.099998,51.098942,5576.060059
2019-04-25,50.2673,8118.680176,65.209999,1275.800049,2.8775,2.534,98.199997,50.382465,5557.669922
2019-04-26,50.027325,8146.399902,63.299999,1284.900024,2.97,2.505,98.010002,50.680996,5569.359863
2019-04-29,50.103237,8161.850098,63.5,1278.599976,2.895,2.536,97.860001,50.700901,5580.97998
2019-04-30,49.138439,8095.390137,63.91,1282.800049,2.9015,2.509,97.480003,50.880016,5586.410156
2019-05-02,51.214951,8036.77002,61.810001,1269.699951,2.784,2.552,97.830002,50.521778,5538.859863
2019-05-03,51.85162,8164,61.939999,1279.199951,2.825,2.531,97.519997,51.506935,5548.839844
2019-05-06,51.050892,8123.290039,62.25,1281.699951,2.837,2.5,97.519997,49.67593,5483.52002
2019-05-07,49.674709,7963.759766,61.400002,1283.5,2.794,2.448,97.629997,47.964344,5395.75
2019-05-08,49.684498,7943.319824,62.119999,1279.400024,2.7855,2.482,97.620003,47.815075,5417.589844
2019-05-09,49.150684,7910.589844,61.700001,1283.5,2.7835,2.457,97.370003,47.417034,5313.160156
2019-05-10,48.469784,7916.939941,61.66,1285.699951,2.785,2.455,97.330002,47.76532,5327.439941
2019-05-13,45.65274,7647.02002,61.040001,1300.099976,2.7295,2.405,97.32,45.695488,5262.569824
2019-05-14,46.375435,7734.490234,61.779999,1294.699951,2.7345,2.419,97.529999,46.680649,5341.350098
2019-05-15,46.930973,7822.149902,62.02,1296.300049,2.7535,2.379,97.57,47.397133,5374.259766
2019-05-16,46.724491,7898.049805,62.869999,1285,2.7585,2.405,97.839996,47.367275,5448.109863
2019-05-17,46.459011,7816.279785,62.759998,1274.5,2.748,2.393,98,45.128277,5438.22998
2019-05-20,45.006248,7702.379883,63.099998,1276.099976,2.736,2.416,97.93,43.277374,5358.589844
2019-05-21,45.869057,7785.720215,62.990002,1272,2.7235,2.426,98.059998,44.262527,5385.459961
2019-05-22,44.930046,7750.839844,61.419998,1273.599976,2.686,2.393,98.110001,43.973946,5378.97998
2019-05-23,44.163101,7628.279785,57.91,1284.800049,2.6865,2.296,97.849998,42.302162,5281.370117
2019-05-24,43.993488,7637.009766,58.630001,1283,2.7065,2.324,97.610001,41.943924,5316.509766
2019-05-28,43.811584,7607.350098,59.139999,1276.5,2.7035,2.268,97.959999,42.142944,5312.689941
2019-05-29,43.602642,7547.310059,58.810001,1280.599976,2.6725,2.236,98.139999,42.421577,5222.120117
2019-05-30,43.828793,7567.720215,56.59,1287.099976,2.6605,2.227,98.139999,42.29221,5248.910156
2019-05-31,43.034817,7453.149902,53.5,1305.800049,2.646,2.142,97.75,42.04343,5207.629883
2019-06-03,42.59972,7333.02002,53.25,1322.699951,2.6555,2.081,97.139999,41.924019,5241.459961
2019-06-04,44.158184,7527.120117,53.48,1323.400024,2.6735,2.119,97.07,42.202648,5268.259766
2019-06-05,44.871044,7575.47998,51.68,1328.300049,2.627,2.123,97.370003,41.953876,5292
2019-06-06,45.529827,7615.549805,52.59,1337.599976,2.654,2.124,97.029999,41.854362,5278.430176
2019-06-07,46.741699,7742.100098,53.990002,1341.199951,2.6305,2.084,96.610001,42.6604,5364.049805
2019-06-10,47.339031,7823.169922,53.259998,1324.699951,2.664,2.143,96.760002,43.735123,5382.5
2019-06-11,47.887196,7822.569824,53.27,1326.400024,2.6755,2.14,96.690002,44.451603,5408.450195
2019-06-12,47.734787,7792.720215,51.139999,1331.900024,2.659,2.127,97,43.327129,5374.919922
2019-06-13,47.724957,7837.129883,52.279999,1339.199951,2.661,2.091,97.010002,43.456486,5375.629883
2019-06-14,47.378368,7796.660156,52.509998,1340.099976,2.6345,2.093,97.57,42.63055,5367.620117
2019-06-17,47.661045,7845.02002,51.93,1338.699951,2.651,2.086,97.559998,42.809669,5390.950195
